,OWT,band,b1,b2,r2
130,20,665,1.0003748055051196,0.00023583438627339248,0.9999123899963189
131,20,704,1.0319106546323036,0.00043628043031223446,0.9983371483819314
132,20,782,1.0057666277615747,1.4455722332268675e-05,0.9999873390639631
133,20,865,1.0001259696591605,2.645245876618449e-05,0.9999899923578361
134,21,444,1.018588862996146,-1.360717591680034e-05,0.9995296316896484
135,21,497,1.1139233518597251,-4.0484267759146805e-05,0.9962581491218221
136,21,560,0.965697112348846,6.614646094164553e-06,0.9996625126950079
137,21,665,1.0888326318998305,-3.875212995468891e-05,0.9991234920320099
138,21,704,0.9105585301705422,0.0009191700329794217,0.9913050045485843
139,21,782,1.0032365504281209,1.78320999496967e-05,0.9999608446411051
140,21,865,1.0015530477754004,8.803954738653523e-06,0.9999935251455511
141,22,444,1.0047510056698017,1.2526217285481825e-05,0.9991151198588664
142,22,497,1.106477258918347,6.117149387507587e-05,0.9927529188487091
143,22,560,0.9665885489864783,3.23866347729275e-05,0.999632020845099
144,22,665,1.0740458990128907,4.234547291869905e-05,0.9982623179601289
145,22,704,0.8712829994919291,0.0011183030137788888,0.9880314375531298
146,22,782,1.0011340209315178,2.5722543081117995e-05,0.9999893080979761
147,22,865,1.0013754486197015,6.472316874898271e-06,0.9999977245275569
148,23,444,0.9873742353609128,2.412784983465608e-05,0.9995060951807978
149,23,497,1.097800962898474,6.313446139484102e-05,0.9974000303077486
150,23,560,0.975730414805914,-4.374779109467611e-05,0.999727569760891
151,23,665,1.056119360198679,0.00017153970930297666,0.997936454782439
152,23,704,0.9777559323668866,0.00041600841094209876,0.9937347072848095
153,23,782,1.0088987912339913,3.8390789319298416e-06,0.9999699350039144
154,23,865,1.00518322735433,6.517396884001079e-07,0.9999883033612549
