,OWT,band,b1,b2,r2
0,1,400,0.9905654960389703,2.6893584554179423e-05,0.9999257091226162
1,1,412,0.9282113123479662,0.0001513421324618059,0.9994738262730024
2,1,442,0.9666471114895815,6.228690647071614e-05,0.9995421752856386
3,1,490,0.9915090405668096,-4.939681964508114e-06,0.9999833628919551
4,1,510,0.9896601658633042,-2.1828481005401086e-05,0.9999455267687613
5,1,560,0.9962143254254126,-3.349819612741972e-06,0.9999966008553338
6,1,620,0.9972384644308856,-5.322524330552813e-08,0.9999971863029669
7,1,665,1.0042388642100164,1.15066286809711e-06,0.9999390179899836
8,1,674,1.003956791335747,-7.0461787379458036e-09,0.9999201727445777
9,1,681,0.997833057632855,-7.678856900437004e-08,0.9999734868844347
10,1,709,0.9994194373944245,-2.9877677662777766e-07,0.999997813527692
11,1,779,1.0026945119644342,-1.2240621187529994e-06,0.9999283469347202
12,2,400,0.988938683728462,4.773544811772015e-05,0.9997552458383616
13,2,412,0.9489577634873271,2.9044539580585713e-05,0.9991941859007674
14,2,442,0.9773583549408981,1.7254403520427543e-05,0.9997996660363395
15,2,490,0.9936461632259701,-6.9365766178428045e-06,0.9999580612003545
16,2,510,0.9905754625537271,-2.0222516291373664e-05,0.9999147473832212
17,2,560,0.9949749436871403,-1.9121775890907494e-06,0.9999865433755255
18,2,620,0.994436774922285,5.3092148591079354e-08,0.9999763762988306
19,2,665,1.005180302683761,9.388007017368714e-07,0.999261002985441
20,2,674,1.00729634268992,-2.6864721129493826e-07,0.9998116029761666
21,2,681,0.9956738474092383,-2.8618847260723497e-07,0.9998791842096515
22,2,709,0.9996313412755663,-5.648054947647233e-07,0.9999727515082414
23,2,779,0.9725458542800668,-5.844488555086693e-07,0.9959956870035203
24,3,400,0.9928402555126752,1.175938823681777e-05,0.9999088618225287
25,3,412,0.9484861696222637,0.00012584472605857953,0.9981400565845242
26,3,442,0.9806298813296463,3.611201654499501e-05,0.9997740814836492
27,3,490,0.9923072108396902,9.441202419055265e-06,0.9999807638156347
28,3,510,0.9871294018362985,-2.255542855831086e-06,0.9999261785585
29,3,560,0.997723483875557,-5.0953259703862e-06,0.9999865521521877
30,3,620,0.9985077096872469,-7.346867844274614e-07,0.9999913821863452
31,3,665,1.0172459942476244,-1.2298449727051115e-06,0.9998073162435701
32,3,674,1.0067162121626838,-6.88194636171049e-07,0.9999462806149231
33,3,681,0.9954831525529211,1.596759817924971e-07,0.9999789792719164
34,3,709,0.9946842470043761,-1.1534084358508082e-07,0.9999948112199757
35,3,779,1.0228238990228964,-1.2401750413367058e-06,0.9985351409180876
36,4,400,0.9923622668490519,1.0845134094973619e-05,0.9998006820030139
37,4,412,0.9643401035687128,8.109598530394412e-05,0.9979232207222976
38,4,442,0.9913839431649006,1.7685753661895835e-05,0.9998985469135876
39,4,490,0.9948618800641829,7.257902843791145e-06,0.9999896908152027
40,4,510,0.9902959513019662,9.620530681069515e-07,0.9999386679206804
41,4,560,0.9951860918762804,6.903695852792865e-08,0.9999953226205067
42,4,620,0.9948795252492605,3.775198272316883e-07,0.9999794219143856
43,4,665,1.010434331572675,-3.6979026325474704e-06,0.9990102778361608
44,4,674,1.00407821310442,-1.9170920068754143e-06,0.9996625352114809
45,4,681,0.9964551915135256,6.993143117499682e-07,0.999915300456176
46,4,709,0.9993846967889729,-5.868333109093144e-07,0.9999778869338076
47,4,779,0.976075621929615,7.527251917722899e-07,0.9968807386271747
48,5,400,0.9972705691641263,2.2204047735153998e-05,0.9998245432001818
49,5,412,1.0007507384221057,9.459921847522219e-05,0.9980131573502359
50,5,442,1.0016193472430373,2.2196978321994097e-05,0.9999294864847468
51,5,490,0.9970840463475484,4.59488911164381e-06,0.9999960722438505
52,5,510,0.9889026816842267,5.372643128484511e-06,0.9999208183612405
53,5,560,0.9949785791679112,6.663896213237805e-07,0.9999952640961471
54,5,620,0.9961613170523523,2.0201321093682965e-08,0.9999913354944804
55,5,665,1.0177636566949289,-5.6193576758092195e-06,0.9988721533028301
56,5,674,1.0083065815655774,-3.3421468946979397e-06,0.9996270021658366
57,5,681,0.9945328060931026,9.729426077364025e-07,0.999886740955445
58,5,709,1.002826470346987,-1.3538842260077334e-06,0.9999511203550608
59,5,779,0.9204575139629113,2.825024365516265e-06,0.9904087329153856
60,5,865,0.9643385380521305,9.062484813059601e-07,1.0
61,6,400,0.9976658257640862,-1.0322078197390078e-05,0.99977528846142
62,6,412,0.9911804995649849,8.683386751217638e-06,0.9980603331583519
63,6,442,1.0021878596321305,-1.3642182484785437e-06,0.9998692022929447
64,6,490,0.9983348896855605,1.2551231621756899e-06,0.9999891913145101
65,6,510,0.9922545849799236,4.431038845271237e-06,0.999973222259027
66,6,560,0.996757359960812,-1.0408523976939907e-06,0.9999936048253508
67,6,620,0.9969490136848157,-2.903057779426923e-07,0.9999883270516841
68,6,665,1.0038289342227023,-3.716903601431109e-06,0.9985761397811735
69,6,674,0.9984311385886216,-2.0655966661808607e-06,0.9997813880746078
70,6,681,0.9990571616885716,6.673027885566911e-07,0.9999646680068937
71,6,709,0.9984262144313355,-5.803715118275386e-07,0.9999829367293328
72,6,779,0.9880719013982062,-3.416612145136998e-07,0.9992418034314825
73,7,400,1.0000253124590472,7.776035884584937e-06,0.9999460072554825
74,7,412,1.027490217714912,8.416462105567592e-06,0.9986689769216744
75,7,442,1.0110782928805775,-4.105656028838799e-06,0.9999697864102284
76,7,490,0.9995383788956582,5.032150360365084e-07,0.9999992241162792
77,7,510,0.9937600681102652,2.966763535502265e-06,0.9999940896925432
78,7,560,0.9967515444066269,-8.999028042440751e-07,0.9999990056216056
79,7,620,0.9978105470338405,-9.460172130152343e-07,0.9999950469264897
80,7,665,1.0107569908566203,-2.3462791788266164e-06,0.9997487191788
81,7,674,1.0059983363290388,-3.0298796111344057e-06,0.9999192977999376
82,7,681,0.9959858064786871,1.2727061100389534e-06,0.9999806909221043
83,7,709,0.9989647972793277,-8.458604844738726e-07,0.9999944687889479
84,7,779,0.9903062469821372,-4.789708852332434e-07,0.9995656070243549
85,7,865,1.0008356055911647,-2.0375346183920987e-07,0.9999961336611518
86,8,400,1.0005695619535122,-6.603170757994974e-06,0.9999001272192635
87,8,412,1.0215133220371981,-3.4659151619684074e-05,0.9983398513014003
88,8,442,1.0095241192271744,-6.728924646877844e-06,0.9999677447850749
89,8,490,1.0001821573171585,-5.294619249028229e-07,0.999999138570943
90,8,510,0.9960408672615508,2.9922476139573884e-06,0.999997372191591
91,8,560,0.9980596031421061,-1.9147716572407054e-06,0.9999984102458667
92,8,620,0.9973680902395142,-6.499032775207332e-07,0.999997712520559
93,8,665,1.0191710129021703,-1.2641864943748978e-05,0.9992782130667138
94,8,674,1.0074295666735222,-7.814200139285763e-06,0.9997712642411696
95,8,681,0.9950207500142859,3.6906096435590377e-06,0.9999430626746514
96,8,709,0.9956979963722896,-1.1150194079997218e-07,0.9999919659361877
97,8,779,0.9675550467354485,1.972176737152583e-06,0.9965004307928661
98,8,865,0.9923572885538369,2.1142752509963395e-07,0.9999756989725459
99,9,400,1.00551880059201,3.484840058295708e-06,0.9999315194697665
100,9,412,1.0472020547597385,3.8252149990499525e-05,0.9981671567447097
101,9,442,1.013149196741923,9.520843864386196e-06,0.9999621409337631
102,9,490,1.0010725082532086,-1.9424975355323074e-06,0.9999980075712135
103,9,510,0.9963341072106453,5.939727792997687e-06,0.9999948462168374
104,9,560,0.9978163538591172,-2.2838596002846753e-06,0.999998197265562
105,9,620,0.9971168801040647,-6.408234357949127e-07,0.9999981506459452
106,9,665,1.0186417021076004,-1.1466291949121035e-05,0.9994812149398018
107,9,674,1.0075572952546448,-5.886456801390419e-06,0.9997896405038847
108,9,681,0.9953355823065871,2.6558332782671955e-06,0.9999344586482175
109,9,709,0.9978012309571807,-7.031702531533823e-07,0.9999913735722346
110,9,779,0.9906569361373669,1.6997149311260445e-07,0.9978642095021433
111,9,865,1.0108745886210755,-7.11994352764299e-07,0.9998110489957349
112,10,400,1.0092407517480815,-2.0471275422216054e-05,0.9999716068799778
113,10,412,1.062736227848898,-7.736053181754124e-05,0.9993798003516742
114,10,442,1.0110358361511471,1.3366291594667581e-05,0.9999845476639925
115,10,490,1.001126766487368,-5.842130264043302e-07,0.999999625788386
116,10,510,0.9985128687524708,6.549269744355983e-06,0.9999979007904426
117,10,560,0.9984416431926784,-1.720981072832542e-07,0.9999992714512291
118,10,620,0.9974982722006056,-8.146867052374017e-07,0.9999996667865755
119,10,665,1.0176199298130948,-1.7903110284050875e-05,0.999869370110346
120,10,674,1.0079420120277078,-1.2193830657718143e-05,0.9999574112787118
121,10,681,0.9952352901229086,6.229161246686099e-06,0.9999855760870744
122,10,709,0.9960437494254677,-6.751544986700452e-08,0.9999989351817389
123,10,779,1.0088837543392655,-1.2778535153021308e-06,0.9982343269532021
124,10,865,0.9934737849140558,3.3677911408688506e-06,0.9982583266988057
125,11,400,1.0026242815045951,-2.3757142286020758e-05,0.9999847915787604
126,11,412,1.022297052155215,-7.844127940475395e-05,0.9995222776362708
127,11,442,1.0071559798718972,-6.951821531674986e-06,0.9999785999321771
128,11,490,1.000780320514677,-1.5665493684775128e-06,0.9999995357480914
129,11,510,0.9993288663607285,1.0081447532304944e-06,0.999997932368203
130,11,560,0.9988513152490406,2.0836600937200814e-06,0.9999994213838834
131,11,620,0.9983416932205817,-1.4386688182025167e-06,0.9999988149456202
132,11,665,1.0145474321959111,-3.573119451124565e-05,0.9998580759055464
133,11,674,1.0069105956015134,-2.1521253425828323e-05,0.9999653179902216
134,11,681,0.9965610793459228,9.605865728553936e-06,0.9999941078281454
135,11,709,0.9988566323177465,-1.282890397593132e-06,0.9999978647935728
136,11,779,0.9989327676874302,-2.020423530201725e-06,0.9999734226149908
137,11,865,0.9989908255923383,-9.11484237867393e-08,0.9999969623403347
138,12,400,1.0084250790738112,-7.403752480187112e-06,0.9999198052572847
139,12,412,1.0666078117287212,-1.7910650884622563e-05,0.9979295284451587
140,12,442,1.0148375426653142,2.167507805628851e-05,0.9999557557992839
141,12,490,1.002042168738003,2.7150706302433297e-06,0.9999982274742185
142,12,510,0.9993463598000191,1.4899094336086327e-05,0.9999929300722611
143,12,560,0.9995530946549734,-5.330833556055348e-06,0.9999982426555856
144,12,620,0.9977482668857768,-2.0846199659846527e-06,0.9999991702923032
145,12,665,1.0157142920380273,-1.4713204587483205e-05,0.9998917637016516
146,12,674,1.0061088591732743,-1.2246187834305446e-05,0.99994290411556
147,12,681,0.9975383378527669,4.560502182205566e-06,0.9999706325716574
148,12,709,0.9962312740113198,-1.1452475373531674e-07,0.9999986927127195
149,12,865,0.999703353819253,-1.0686808157523635e-06,0.9987465732152168
150,13,400,1.000562980896998,-6.312364805774635e-06,0.9998981338594618
151,13,412,1.0289767067117888,-6.34403430032687e-05,0.9970598790860501
152,13,442,1.0131724341424893,-1.8781814028639467e-05,0.9999451936801652
153,13,490,1.0016704261620832,-9.745380308411739e-07,0.9999988756459285
154,13,510,1.0008334586603582,1.0610266568534046e-05,0.9999954114756442
155,13,560,0.9995462660218092,1.1186110747234135e-06,0.9999976168672088
156,13,620,0.9976790584089417,-3.3428367875003306e-07,0.9999981775807745
157,13,665,1.023985306809593,-3.679694929791845e-05,0.9996078399521819
158,13,674,1.0056310846677834,-1.8984823607982697e-05,0.9999315101125614
159,13,681,0.9974496746667203,8.86449092711225e-06,0.9999810804113962
160,13,709,0.9977148068731989,-1.7583615764048093e-06,0.9999983886191763
161,13,779,0.9998937712149191,1.0372722989448503e-06,0.999571191007981
162,13,865,0.994603131460584,2.425795306583195e-06,0.9995790674272468
163,14,400,1.003009354703453,3.08535683537451e-06,0.9998912546389548
164,14,412,1.0461831848668608,1.4010454233513714e-05,0.9982452665855862
165,14,442,1.0153853132553265,4.776487848101932e-06,0.999955453981568
166,14,490,1.001964668602178,6.505856362314794e-06,0.9999987111587972
167,14,510,1.002153879411957,8.564751460349643e-06,0.9999958447885494
168,14,560,1.0007083316795848,-3.460885338202324e-06,0.9999982685958072
169,14,620,0.9981347276896821,-6.246633350772551e-07,0.9999993753709194
170,14,665,1.0173625593608002,-9.505717274450702e-06,0.999906189124748
171,14,674,1.0027939718608618,-6.002781661977943e-06,0.9999769085348649
172,14,681,0.9983139958661629,4.702685090790179e-06,0.9999876432643604
173,14,709,0.9968275489154035,-2.494919037355353e-07,0.9999984231195752
174,14,779,0.9979088669667103,4.301784431325192e-06,0.998781944883517
175,14,865,0.9975205871691214,1.2177764069126913e-07,0.9998774171615908
176,15,400,1.0018815373368604,1.23788095822276e-05,0.9998047347066357
177,15,412,1.0514165644703666,4.3619267582996075e-05,0.9964468515772343
178,15,442,1.0194953048657875,3.986956694250823e-06,0.9999275304377186
179,15,490,1.0028760405186319,2.095267620304958e-06,0.9999977870143568
180,15,510,1.002239088927178,4.286273951197711e-06,0.9999911865883181
181,15,560,0.9996215633539336,2.888471361751216e-06,0.9999980936212672
182,15,620,0.9975706305991028,-1.0349697064375614e-06,0.9999994485444965
183,15,665,1.020201777596778,-1.5444147775114502e-05,0.9998638963286988
184,15,674,1.002749208694213,-7.873656564563389e-06,0.999922540705682
185,15,681,0.9978292940946485,5.0601973959662e-06,0.9999541352677143
186,15,709,0.9968257395040189,-8.75856249908007e-07,0.9999970887169689
187,15,779,0.9918494751053767,1.8010683540429714e-06,0.9958839409391115
188,15,865,0.9967876716596338,-6.15558012234381e-07,0.9995060826558062
189,16,400,1.001481241189675,-2.7935786472300245e-06,0.9998098725309393
190,16,412,1.039661668138546,-5.3707345731443534e-05,0.9963881755594426
191,16,442,1.0154306935510664,-1.1585652359667742e-05,0.9999148336629947
192,16,490,1.0027855230913325,-1.0158343890179916e-06,0.9999978279732085
193,16,510,1.0032551265407268,1.142224733781047e-05,0.9999931521611939
194,16,560,1.000890232251609,-2.4638024543124915e-07,0.9999940694508035
195,16,620,0.9989897426434657,-3.2671070879560643e-06,0.9999990870770534
196,16,665,1.015189407914131,4.2373026912241596e-05,0.9997110549352383
197,16,674,1.0006637298429382,-3.5125830382884415e-07,0.999974895249236
198,16,681,1.0002914190513386,5.486808707988455e-06,0.9999844570303557
199,16,709,0.99976646982286,-1.9202306410122383e-05,0.9999936382428924
200,16,779,1.0013882716293607,2.9595148880439542e-06,0.9999912525965217
201,16,865,0.9977205590992824,-4.053415294295003e-06,0.9999808754943679
202,17,400,0.9891963377925557,3.3903583927189646e-05,0.9995278021740873
203,17,412,0.988869288531595,0.00012818592286723517,0.9939529160466337
204,17,442,1.0220977355517118,-5.225911871558492e-07,0.999842532123382
205,17,490,1.0026070550089958,4.368798619544881e-06,0.999998328602724
206,17,510,1.0068445035410007,-2.3138635819111575e-06,0.9999769165828375
207,17,560,0.9975205449012439,2.4436553011566303e-05,0.9999800262385656
208,17,620,0.9975847954492433,1.8032963224699078e-06,0.999998949711832
209,17,665,1.0426972234508192,-5.146276295021207e-05,0.999369504356578
210,17,674,1.003958550898632,-1.3630581029920076e-05,0.9999583431674695
211,17,681,1.0018136022522426,1.5646176543754678e-06,0.999986248809238
212,17,709,1.003177031028798,-3.212315408024878e-05,0.9999941348968332
213,17,779,1.0001325016524731,1.5778464922452246e-06,0.9999980969244106
214,17,865,0.999318971736028,-8.073575367287603e-06,0.9999984228874319
215,18,400,0.9975561439383611,6.159270351120769e-06,0.9985904529946933
216,18,412,1.0186834530649291,4.9052210835352165e-05,0.9865714285826167
217,18,442,1.0379285729922556,-2.6806396818726194e-05,0.999860972325835
218,18,490,1.003220893693263,6.5332507504390486e-06,0.999997287635784
219,18,510,1.0091317734071577,-1.4172514826864095e-05,0.9999814008204921
220,18,560,0.9975651697730737,1.9941241684353836e-05,0.999992603874541
221,18,620,1.0019632402962084,-2.0501820219594527e-05,0.9999570604417098
222,18,665,1.048487993546738,-4.47863159728913e-05,0.999634178936144
223,18,674,1.0055755188316238,-1.0306031786572363e-05,0.999972420957426
224,18,681,1.0022257770160463,-2.1967027946127524e-06,0.9999834168254123
225,18,709,1.0015193349646585,-1.294041567880596e-05,0.9999938670154391
226,18,779,1.0011815061191052,-1.3574426945923632e-06,0.9999869710142225
227,18,865,0.9988731297076714,-3.1542221406314144e-06,0.9999896076650528
228,19,400,0.9892271339655053,0.00010260045189156887,0.9993296533424983
229,19,412,1.024684971090926,0.00016651405207683892,0.9969685599652802
230,19,442,1.0114256844188927,1.8415674041413754e-05,0.9998684970141599
231,19,490,1.00311765083064,-2.1280945852932692e-06,0.9999942220697775
232,19,510,1.0035008493259454,4.651349678971156e-06,0.9999963417677364
233,19,560,1.0022302856741125,-3.411022929770968e-07,0.9999979738404077
234,19,620,1.0002181588123338,-2.36383211623184e-06,0.9999984737300741
235,19,665,1.0007606882551892,0.00011215442256002836,0.9998546007395896
236,19,674,0.9992383416970991,1.6561538694302713e-05,0.9999864959559794
237,19,681,1.0005017469588242,-2.956670017276175e-06,0.9999939637637771
238,19,709,0.9995091583300575,-1.2747076293576076e-05,0.9999979838528372
239,19,779,1.0008202740859549,1.1210550971771024e-05,0.9999932775643544
240,19,865,0.9985082198330054,-1.3928456501477102e-05,0.9999924784499232
241,20,400,0.9828988032873982,6.908114255370487e-05,0.9990201929529862
242,20,412,1.053048193111604,0.0002702939830213757,0.9888433422837103
